Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,entity,timestamp
61.025585,41.09636,55.578068,1.0812542,13.73312,6.78196,76.1,9.24042,2.9162428,303.9231,64.14862,42.85496,77.3,282.1,157.00008,57.62788,60.649193,302.8,298.3,39.8146,50.2,4.6456428,50.358585,9.80841,70.7,10.13903,63.73312,-31.734951,156.42023,309.1,15.055951,9.74059,94.86153,292.0,61.19631,57.719437,67.8,5.12038,77.6,61.6,82.6,2.9086747,304.2,300.5,96.690315,35.130085,311.8,45.553673,8.714819,60.242283,144.73183,73.6,71.1,308.7,7.9009833,Equipment1,2018-12-07 00:00:00
61.025585,41.09636,55.572983,1.0821699,13.743191,6.7395725,76.1,9.189556,2.9162428,303.68506,64.14354,42.904556,77.2,282.0,157.00389,57.62788,60.644104,302.8,298.5,39.85275,50.1,4.6795526,50.453957,10.17294,70.7,10.105121,63.79797,-31.50225,156.45456,309.2,15.25941,9.596474,94.59449,291.7,61.19631,57.729607,67.9,5.0525603,77.8,61.8,82.4,2.9123368,304.3,300.5,96.85512,35.19875,311.8,45.745937,8.714819,60.237194,144.73564,73.6,71.1,308.7,7.8416414,Equipment1,2018-12-07 00:01:00
61.03067,41.058212,55.567894,1.0830854,13.705653,6.7226176,76.0,9.223466,2.9162428,304.64636,64.14354,42.816814,77.2,282.2,157.05348,57.622795,60.644104,302.7,298.3,39.799343,50.2,4.6456428,50.385292,10.020346,70.6,10.105121,63.79797,-31.227589,156.43167,309.0,14.954222,9.7575445,94.43046,292.0,61.200123,57.72452,67.8,5.0186505,77.7,61.6,82.6,2.904097,304.2,300.4,96.63538,35.19875,311.8,45.471275,9.130214,60.23211,144.73183,73.5,71.0,308.6,7.8840284,Equipment1,2018-12-07 00:02:00
61.025585,41.027695,55.567894,1.084001,13.770657,6.7226176,76.1,9.198033,2.9501526,303.71252,64.13845,42.885483,77.4,282.0,157.04967,57.622795,60.633934,302.8,298.6,39.799343,50.1,4.6456428,50.396736,10.0542555,70.7,10.17294,63.84756,-30.930037,156.39734,309.1,15.361139,9.621905,94.31602,291.6,61.200123,57.714348,67.9,5.08647,77.9,61.8,82.3,2.9123368,304.4,300.6,97.14809,35.164417,311.9,45.89151,8.952188,60.237194,144.71657,73.6,71.1,308.7,7.892506,Equipment1,2018-12-07 00:03:00
61.025585,41.09636,55.552635,1.0830854,13.749599,6.646321,76.0,9.367582,2.9162428,304.79285,64.13336,42.80537,77.3,281.9,157.21751,57.617706,60.63902,302.8,298.7,39.799343,50.0,4.6456428,49.93515,9.732113,70.7,10.17294,63.79797,-30.853743,156.45456,309.0,15.25941,9.782977,94.403755,291.7,61.19631,57.714348,67.9,5.0186505,78.0,61.9,82.3,2.9077592,304.4,300.5,97.14809,35.137714,311.8,45.88144,8.977619,60.227024,144.67079,73.5,71.0,308.7,7.7907767,Equipment1,2018-12-07 00:04:00
61.025585,41.027695,55.54246,1.084001,13.7514305,6.7734823,76.0,9.325195,2.882333,304.97595,64.13845,42.950333,77.3,282.1,157.25566,57.617706,60.644104,302.8,298.4,39.799343,50.2,4.6456428,49.912262,9.5032215,70.7,10.17294,63.8056,-30.987259,156.49652,309.0,15.29332,9.647338,94.60212,291.8,61.19631,57.714348,67.9,5.0525603,77.8,61.7,82.5,2.9086747,304.3,300.3,97.06569,35.12245,311.8,45.74502,9.30824,60.23211,144.66698,73.4,71.0,308.6,7.7483892,Equipment1,2018-12-07 00:05:00
61.025585,41.069656,55.54755,1.084001,13.766994,6.688708,76.1,9.316717,2.9162428,304.19775,64.13336,42.98085,77.4,282.0,157.26329,57.617706,60.633934,302.9,298.6,39.799343,50.1,4.6456428,50.171665,10.088165,70.7,10.17294,63.820858,-30.807964,156.49652,309.1,15.2255,9.766023,94.49912,291.6,61.211567,57.714348,68.0,5.12038,78.0,61.9,82.2,2.9132524,304.4,300.5,97.18471,35.12245,311.8,45.945526,9.248898,60.227024,144.65172,73.5,71.1,308.7,8.002713,Equipment1,2018-12-07 00:06:00
61.025585,41.09636,55.54755,1.0849165,13.715724,6.688708,75.9,9.172601,2.8484232,304.9668,64.13845,42.87022,77.2,282.2,157.28618,57.61262,60.633934,302.7,298.3,39.79553,50.3,4.6795526,50.511177,9.791454,70.6,10.13903,63.832302,-30.65919,156.51561,309.0,15.055951,9.604951,94.483864,292.0,61.19631,57.709263,67.8,5.0525603,77.7,61.7,82.6,2.9050126,304.2,300.3,96.8185,35.111008,311.8,45.526207,9.121737,60.221935,144.60976,73.3,70.9,308.6,7.926416,Equipment1,2018-12-07 00:07:00
61.03067,41.09636,55.55772,1.085832,13.766994,6.78196,75.9,9.37606,2.9162428,303.35547,64.13845,42.961777,77.4,281.9,157.23659,57.617706,60.633934,302.9,298.6,39.784084,50.0,4.6456428,50.877396,10.130552,70.6,10.13903,63.859005,-30.270084,156.49652,309.0,15.19159,9.689725,94.35035,291.5,61.264973,57.709263,68.0,5.0525603,78.0,61.9,82.2,2.9105058,304.4,300.4,97.13893,35.10338,311.9,45.910736,8.892845,60.227024,144.58687,73.4,71.0,308.6,7.934893,Equipment1,2018-12-07 00:08:00
61.03067,41.08873,55.54755,1.0849165,13.760586,6.765005,76.0,9.27433,2.9501526,303.74,64.13845,42.889297,77.3,281.9,157.23659,57.617706,60.633934,302.8,298.5,39.868008,50.1,4.6456428,50.35477,9.579518,70.6,10.13903,63.87045,-29.903868,156.50035,309.1,15.022041,9.621905,94.289314,291.6,61.226826,57.709263,67.9,5.0186505,77.9,61.8,82.2,2.9105058,304.3,300.4,97.12062,35.111008,311.8,45.896088,9.164124,60.221935,144.50294,73.4,71.0,308.7,7.968803,Equipment1,2018-12-07 00:09:00
61.025585,41.09636,55.552635,1.0849165,13.721218,6.7310953,76.0,9.223466,2.882333,304.66467,64.13845,42.904556,77.3,282.1,157.25185,57.617706,60.63902,302.8,298.4,39.86038,50.3,4.6456428,50.11444,9.969481,70.6,10.24076,63.969635,-30.014496,156.49652,309.1,15.022041,9.80841,94.51438,292.0,61.25353,57.709263,67.9,5.0525603,77.8,61.7,82.6,2.9077592,304.3,300.4,96.80934,35.10338,311.8,45.560997,8.9098,60.221935,144.60976,73.4,71.0,308.6,7.7907767,Equipment1,2018-12-07 00:10:00
61.025585,41.054398,55.55772,1.084001,13.731289,6.654798,76.0,9.24042,2.882333,304.13367,64.14354,42.919815,77.2,282.2,157.13359,57.617706,60.63902,302.8,298.3,39.75738,50.3,4.6795526,49.843594,10.079688,70.7,10.24076,63.881897,-30.056458,156.49652,309.1,15.022041,9.554086,94.55253,291.9,61.23827,57.709263,67.8,5.12038,77.7,61.6,82.5,2.9095902,304.2,300.4,96.800186,35.099564,311.8,45.593956,8.84198,60.23211,144.65172,73.5,71.0,308.7,7.892506,Equipment1,2018-12-07 00:11:00
61.03067,41.09636,55.56281,1.0830854,13.73312,6.7141404,76.1,9.138691,2.882333,304.4724,64.13845,42.813,77.3,282.0,157.06874,57.617706,60.633934,302.8,298.5,39.76501,50.1,4.6456428,50.0,9.918616,70.7,10.17294,63.881897,-30.254826,156.47363,309.1,14.852492,9.638861,94.68604,291.9,61.261158,57.704174,67.9,5.08647,77.9,61.8,82.5,2.9086747,304.4,300.5,96.79103,35.099564,311.8,45.68185,9.036962,60.227024,144.70894,73.6,71.1,308.7,7.8585963,Equipment1,2018-12-07 00:12:00
61.025585,41.054398,55.552635,1.084001,13.731289,6.7226176,76.0,9.34215,2.8484232,304.1062,64.13845,42.885483,77.2,282.2,157.12215,57.61262,60.633934,302.7,298.2,39.79553,50.4,4.6456428,50.030518,9.647338,70.6,10.105121,63.881897,-30.502785,156.46219,309.1,15.123771,9.689725,94.754715,292.0,61.28023,57.709263,67.9,4.9847407,77.6,61.6,82.6,2.9077592,304.2,300.5,96.80934,35.099564,311.8,45.537193,9.214988,60.227024,144.69368,73.4,71.0,308.7,7.917938,Equipment1,2018-12-07 00:13:00
61.020496,41.027695,55.55772,1.084001,13.763332,6.765005,76.1,9.4608345,2.882333,302.30258,64.12828,42.916,77.4,281.9,157.09163,57.607536,60.63902,302.8,298.6,39.776455,50.0,4.6456428,49.858852,10.0118685,70.8,10.24076,63.897156,-30.296787,156.43167,309.1,14.9881315,9.494744,94.647896,291.4,61.276417,57.709263,67.9,5.0525603,78.0,61.9,82.1,2.9123368,304.4,300.5,97.0016,35.099564,311.8,45.888763,9.011529,60.21685,144.61357,73.5,71.1,308.7,7.8501186,Equipment1,2018-12-07 00:14:00
61.01541,41.004807,55.552635,1.0821699,13.702907,6.6971855,76.1,9.359105,2.8484232,302.79697,64.12319,42.74052,77.1,282.2,157.09926,57.617706,60.628845,302.6,298.1,39.703976,50.3,4.6795526,50.236515,10.122075,70.8,10.105121,63.89334,-30.03357,156.46982,309.2,15.1576805,9.5456085,94.525826,292.0,61.276417,57.709263,67.8,5.12038,77.5,61.5,82.6,2.9077592,304.2,300.5,96.39735,35.099564,311.8,45.387962,8.969142,60.21176,144.43427,73.6,71.1,308.8,7.8840284,Equipment1,2018-12-07 00:15:00
61.01541,41.004807,55.567894,1.0830854,13.689174,6.6971855,76.1,9.2912855,2.882333,303.4745,64.12828,42.793926,77.1,282.1,156.7979,57.607536,60.63902,302.6,298.2,39.696346,50.3,4.6456428,50.259403,9.859274,70.7,10.071211,63.897156,-30.472267,156.34393,309.1,15.055951,9.647338,94.6746,292.1,61.284046,57.704174,67.7,5.08647,77.5,61.5,82.7,2.9077592,304.1,300.6,96.20508,35.099564,311.7,45.28908,9.282807,60.221935,144.60594,73.6,71.1,308.7,7.739912,Equipment1,2018-12-07 00:16:00
61.020496,40.932327,55.572983,1.084001,13.697413,6.654798,76.1,9.2912855,2.882333,303.5935,64.12828,42.813,77.1,282.2,156.6682,57.607536,60.628845,302.6,298.1,39.711605,50.4,4.7134624,49.771114,10.105121,70.7,10.20685,63.897156,-30.697338,156.29816,309.1,15.2255,9.80841,94.663155,292.1,61.268787,57.704174,67.7,5.0525603,77.4,61.4,82.8,2.9105058,304.1,300.5,96.27833,35.099564,311.7,45.253376,9.164124,60.221935,144.75853,73.5,71.0,308.7,7.739912,Equipment1,2018-12-07 00:17:00
