Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,entity,timestamp
60.542377,41.428246,56.99717,1.1242847,11.682307,6.7565274,66.8,9.520176,2.6110547,303.36462,65.008224,43.89258,79.0,284.8,164.19089,58.660416,61.696987,304.8,301.5,39.406425,52.5,4.238725,48.80598,9.944049,60.9,7.4940658,63.912415,-12.226292,157.79736,303.2,16.208885,10.334011,86.69413,293.7,63.496605,58.87913,69.6,4.950831,80.9,64.2,84.4,2.2906845,306.7,290.7,94.099335,35.4963,312.9,41.582054,8.791116,61.056103,146.89098,0.0,63.8,303.0,8.0451,Equipment1,2018-11-24 00:00:00
60.542377,41.474022,56.99208,1.1242847,11.63653,6.74805,66.6,9.494744,2.6110547,304.56396,65.008224,43.91928,79.1,284.9,164.05737,58.65533,61.702072,304.9,301.7,39.41787,52.5,4.238725,49.14168,9.749067,60.7,7.595795,63.881897,-12.619211,157.83551,303.0,16.378433,10.579858,86.97261,293.9,63.496605,58.87913,69.7,4.950831,81.0,64.3,84.5,2.2723734,306.7,290.5,94.02609,35.4963,313.0,41.461205,8.80807,61.056103,146.99779,0.0,63.6,302.8,8.155307,Equipment1,2018-11-24 00:01:00
60.55255,41.332874,56.98191,1.1242847,11.436027,6.7226176,66.0,9.443879,2.6788743,305.91898,65.018394,44.04898,79.4,285.0,164.43884,58.675674,61.702072,305.3,302.5,39.406425,52.5,4.1709056,49.027237,9.604951,60.0,7.8670735,63.843746,-12.516212,157.89273,302.3,16.514072,10.707019,87.15953,293.8,63.496605,58.87913,70.2,5.0525603,81.7,65.1,84.4,2.1908903,307.4,289.4,94.54795,35.4963,313.3,41.736782,8.969142,61.066277,147.07027,0.0,62.8,302.0,8.01119,Equipment1,2018-11-24 00:02:00
60.55255,41.298542,56.99208,1.1242847,11.458915,6.790437,66.0,9.723635,2.6449645,304.4358,65.018394,44.09857,79.4,284.9,165.04158,58.690933,61.70716,305.2,302.3,39.398796,52.5,4.1709056,49.38964,9.604951,60.0,7.765344,63.9086,-11.718929,158.04532,302.3,17.05663,10.367921,86.82765,293.8,63.469902,58.87913,70.1,5.08647,81.5,64.9,84.4,2.213779,307.2,289.5,94.16342,35.420006,313.2,41.457542,8.638521,61.056103,146.82231,0.0,62.8,302.0,8.095964,Equipment1,2018-11-24 00:03:00
60.557636,41.298542,57.00734,1.1242847,11.524834,6.7395725,66.4,9.359105,2.6449645,303.52026,65.013306,44.052795,79.1,285.2,165.08736,58.68585,61.70716,304.8,301.7,39.383537,52.7,4.272635,49.16457,10.0966425,60.5,7.595795,63.904785,-11.448081,158.06058,302.8,16.581892,10.283147,86.705574,294.0,63.496605,58.874043,69.7,4.950831,81.0,64.3,84.6,2.247654,306.8,290.2,93.696495,35.4963,312.9,41.185627,8.782639,61.061188,146.79942,0.0,63.3,302.6,8.248559,Equipment1,2018-11-24 00:04:00
60.55255,41.33669,57.01243,1.1242847,11.686885,6.841302,66.9,9.587996,2.6449645,302.63217,65.013306,43.9498,79.0,284.8,164.74403,58.6655,61.702072,304.8,301.6,39.360645,52.4,4.3404546,49.210346,9.935572,61.0,7.460156,63.866634,-11.871519,157.99954,303.3,16.107155,10.410309,86.80858,293.7,63.496605,58.87913,69.6,4.916921,80.9,64.2,84.3,2.2980087,306.6,290.8,93.91623,35.4963,312.9,41.518883,8.986097,61.056103,146.86046,0.0,63.9,303.1,8.036623,Equipment1,2018-11-24 00:05:00
60.55255,41.340504,56.99717,1.1242847,11.679561,6.78196,67.2,9.384537,2.6110547,304.2527,65.003136,43.99176,78.6,285.2,164.46555,58.65024,61.702072,304.4,301.1,39.398796,52.7,4.272635,49.019608,9.901662,61.2,7.426246,63.9086,-12.603952,157.90799,303.6,16.446253,10.495083,87.06035,294.0,63.49279,58.874043,69.2,4.8830113,80.5,63.8,84.6,2.3117418,306.3,291.2,93.8613,35.4963,312.7,41.206684,8.782639,61.051018,146.84138,0.0,64.1,303.4,8.087487,Equipment1,2018-11-24 00:06:00
60.55255,41.45495,56.99717,1.1242847,11.551385,6.637843,66.1,9.5456085,2.6788743,304.6189,65.008224,44.026093,79.6,284.7,164.065,58.65024,61.696987,305.4,302.5,39.379723,52.3,4.2048154,48.928055,9.5456085,60.1,7.6636147,63.90097,-12.63447,157.75922,302.3,16.85317,10.554425,86.94972,293.7,63.48516,58.884216,70.3,5.12038,81.7,65.0,84.3,2.2110324,307.3,289.6,94.538795,35.526817,313.3,41.951935,8.740251,61.051018,146.82994,0.0,62.9,302.1,7.9772806,Equipment1,2018-11-24 00:07:00
60.55255,41.393913,56.99208,1.1242847,11.444266,6.637843,66.0,9.37606,2.6788743,305.71756,65.013306,44.026093,79.5,285.0,164.65248,58.67059,61.70716,305.3,302.4,39.40261,52.5,4.1709056,48.859386,9.689725,59.9,7.6636147,63.92386,-12.550546,157.9385,302.3,17.395727,10.376399,87.163345,293.9,63.481346,58.87913,70.2,5.0525603,81.6,65.0,84.6,2.2082856,307.3,289.5,94.24582,35.48867,313.3,41.434654,8.621567,61.066277,146.98253,0.0,62.8,302.0,8.104443,Equipment1,2018-11-24 00:08:00
60.557636,41.386284,57.022602,1.1242847,11.607233,6.7141404,66.7,9.4608345,2.6449645,302.62302,65.008224,43.987946,79.0,285.0,164.83177,58.680763,61.712246,304.7,301.5,39.398796,52.5,4.2048154,48.661022,9.825364,60.7,7.4940658,63.90097,-11.589227,158.02243,303.1,16.581892,10.376399,86.59876,293.8,63.481346,58.889305,69.6,4.950831,80.8,64.2,84.5,2.2778668,306.6,290.6,93.62325,35.4963,312.9,41.24056,8.663954,61.07136,146.85283,0.0,63.7,302.9,8.129874,Equipment1,2018-11-24 00:09:00
