Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,entity,timestamp
62.419254,44.022278,57.307438,1.0885786,13.500572,5.5357747,72.6,8.47745,2.712784,301.0117,65.50669,45.46807,75.7,283.1,157.97665,59.265697,62.236145,301.6,297.9,42.28275,51.4,5.0186505,70.313576,9.155646,68.7,9.596474,68.13916,27.836271,161.36415,310.1,13.970838,8.901322,161.0895,292.9,66.09827,59.199574,66.6,5.12038,76.3,61.1,83.4,2.9105058,303.4,299.6,95.8114,40.924698,311.1,44.30579,8.206172,61.53931,148.02014,72.2,69.1,309.4,7.231265,Equipment1,2018-10-05 00:00:00
62.419254,43.99939,57.282005,1.087663,13.544518,5.5696845,72.8,8.468972,2.7466938,300.95673,65.50669,45.456627,75.8,283.1,158.0682,59.255524,62.236145,301.6,297.9,42.248417,51.4,5.0186505,70.20676,9.011529,68.8,9.732113,68.142975,27.840086,161.39467,310.1,13.869108,8.867413,161.09712,292.8,66.13641,59.194485,66.6,5.08647,76.3,61.1,83.3,2.9196613,303.4,299.8,96.04028,40.90944,311.1,44.48249,8.002713,61.53931,147.96292,72.3,69.1,309.5,7.3499494,Equipment1,2018-10-05 00:01:00
62.414165,43.99939,57.27183,1.0904098,13.528954,5.620549,72.6,8.426585,2.7806036,301.2314,65.51177,45.487144,75.9,283.2,158.09491,59.255524,62.231056,301.7,297.9,42.248417,51.4,5.0186505,70.20294,9.096304,68.6,9.596474,68.06668,27.801937,161.49767,310.0,13.936928,9.003052,161.08186,292.8,66.20126,59.1894,66.6,5.12038,76.4,61.2,83.3,2.9123368,303.4,299.6,96.15015,40.94377,311.2,44.486153,7.9942355,61.53931,147.92477,72.2,69.0,309.3,7.265175,Equipment1,2018-10-05 00:02:00
62.414165,43.99939,57.282005,1.087663,13.519798,5.51882,72.7,8.316379,2.712784,301.22226,65.51177,45.49859,75.9,283.2,158.20554,59.26061,62.236145,301.7,297.9,42.298008,51.4,5.0186505,70.40894,8.689386,68.7,9.766023,68.04761,27.798122,161.4824,310.1,13.970838,8.926755,161.04372,292.8,66.15549,59.1894,66.6,5.0525603,76.4,61.2,83.4,2.9086747,303.4,299.7,96.05859,40.962845,311.1,44.416573,7.8670735,61.53931,147.79889,72.2,69.0,309.4,7.290607,Equipment1,2018-10-05 00:03:00
62.414165,43.99939,57.282005,1.087663,13.526207,5.5612073,72.7,8.418108,2.7466938,301.3962,65.51177,45.49859,75.8,283.1,158.27039,59.255524,62.236145,301.7,297.9,42.298008,51.3,4.9847407,70.48524,9.147168,68.8,9.7999325,68.09338,27.809566,161.43282,310.1,14.174296,8.680909,161.09712,292.8,66.18219,59.184315,66.6,5.08647,76.3,61.2,83.3,2.9150836,303.4,299.8,95.99451,40.905624,311.1,44.40925,8.002713,61.53931,147.93622,72.3,69.1,309.4,7.104103,Equipment1,2018-10-05 00:04:00
62.419254,44.01465,57.282005,1.087663,13.5097275,5.5442524,72.7,8.418108,2.712784,300.70953,65.51177,45.494774,75.8,283.3,158.17883,59.265697,62.236145,301.7,297.8,42.298008,51.6,4.9847407,70.97734,9.2912855,68.7,9.766023,68.0972,27.782864,161.49767,310.1,13.903018,9.011529,161.08186,293.0,66.19745,59.1894,66.6,5.0525603,76.2,61.0,83.4,2.9123368,303.3,299.6,95.82971,40.932327,311.1,44.266422,8.0451,61.53931,147.879,72.3,69.1,309.4,7.3414717,Equipment1,2018-10-05 00:05:00
62.419254,44.010834,57.29218,1.0867475,13.491417,5.5442524,72.7,8.418108,2.5771449,300.3891,65.50669,45.414665,75.7,283.2,158.12161,59.26061,62.24123,301.6,297.8,42.298008,51.5,5.0186505,70.74464,9.096304,68.7,9.7999325,68.06668,27.790493,161.44426,310.1,13.869108,8.782639,161.09712,292.9,66.170746,59.1894,66.5,5.08647,76.2,61.1,83.4,2.9086747,303.3,299.7,95.63744,40.897995,311.0,44.173954,7.951848,61.53931,147.81033,72.2,69.1,309.4,7.1634455,Equipment1,2018-10-05 00:06:00
62.414165,43.99939,57.29218,1.0867475,13.487755,5.5442524,72.7,8.392675,2.5771449,299.86725,65.51177,45.437553,75.7,283.2,158.0415,59.26061,62.24123,301.6,297.7,42.298008,51.6,5.0186505,70.9659,8.80807,68.8,9.664293,68.02472,27.840086,161.41756,310.1,13.970838,8.892845,161.10857,293.0,66.09827,59.184315,66.5,5.08647,76.1,60.9,83.5,2.9114213,303.2,299.7,95.518425,40.90944,311.0,44.083313,8.028145,61.53931,147.87518,72.3,69.1,309.4,7.2058325,Equipment1,2018-10-05 00:07:00
62.414165,44.022278,57.312523,1.085832,13.490501,5.5357747,72.7,8.47745,2.6110547,299.93134,65.50669,45.487144,75.7,283.1,157.9118,59.26061,62.231056,301.6,297.7,42.298008,51.5,5.0186505,70.98497,9.248898,68.8,9.6303835,67.99802,27.767605,161.38322,310.1,13.936928,8.952188,161.09712,292.9,66.16693,59.194485,66.5,5.12038,76.2,61.0,83.4,2.9123368,303.2,299.8,95.5642,40.90181,311.0,44.18677,7.875551,61.53931,148.00107,72.3,69.1,309.4,7.0956254,Equipment1,2018-10-05 00:08:00
62.419254,44.09857,57.302353,1.0849165,13.485008,5.5527296,72.7,8.494405,2.5771449,300.21515,65.51686,45.49859,75.7,283.2,157.89655,59.26061,62.22597,301.6,297.7,42.298008,51.5,5.0186505,70.90105,9.121737,68.8,9.596474,68.070496,27.733273,161.34508,310.1,13.801289,8.485928,161.09712,293.0,66.105896,59.194485,66.5,5.0525603,76.1,61.0,83.5,2.9086747,303.3,299.8,95.536736,40.897995,311.1,44.074158,7.9942355,61.544395,147.92096,72.3,69.1,309.4,7.24822,Equipment1,2018-10-05 00:09:00
