Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,entity,timestamp
30.710737,28.850996,30.949797,1.0235752,0.037537195,0.07629705,0.0,0.07629705,0.169549,-0.6958114,30.944712,28.789959,0.0,200.0,29.697872,30.278395,30.46659,200.0,200.0,28.385595,0.0,0.169549,28.866255,0.0847745,0.0,0.169549,30.712597,23.228046,28.70985,200.0,0.169549,0.07629705,33.413445,200.0,31.601435,31.321104,0.0,0.169549,0.0,0.0,0.0,0.026550699,200.0,200.0,0.14648661,31.399252,200.0,-0.059510186,0.0847745,30.883675,29.098955,0.0,0.0,200.0,0.0847745,Equipment1,2018-06-19 00:00:00
30.710737,28.896772,30.944712,1.0235752,0.037537195,0.07629705,0.0,0.0847745,0.169549,-0.7049668,30.944712,28.847181,0.0,200.0,29.659723,30.278395,30.46659,200.0,200.0,28.38178,0.0,0.169549,28.831923,0.0847745,0.0,0.169549,30.7393,23.197529,28.698406,200.0,0.169549,0.07629705,33.405815,200.0,31.548027,31.321104,0.0,0.169549,0.0,0.0,0.0,0.026550699,200.0,200.0,0.14648661,31.399252,200.0,-0.053101398,0.0847745,30.883675,29.098955,0.0,0.0,200.0,0.09325195,Equipment1,2018-06-19 00:01:00
30.710737,28.847181,30.949797,1.0235752,0.037537195,0.07629705,0.0,0.0847745,0.2034588,-0.686656,30.949797,28.843367,0.0,200.0,29.598688,30.273308,30.46659,200.0,200.0,28.393225,0.0,0.169549,28.850996,0.0847745,0.0,0.169549,30.78889,23.23949,28.740368,200.0,0.169549,0.07629705,33.398186,200.0,31.59762,31.316017,0.0,0.169549,0.0,0.0,0.0,0.026550699,200.0,200.0,0.14648661,31.399252,200.0,-0.059510186,0.07629705,30.883675,29.144732,0.0,0.0,200.0,0.0847745,Equipment1,2018-06-19 00:02:00
30.715824,28.86244,30.949797,1.0226597,0.037537195,0.07629705,0.0,0.07629705,0.169549,-0.7049668,30.944712,28.728924,0.0,200.0,29.598688,30.273308,30.456419,200.0,200.0,28.366522,0.0,0.169549,28.809032,0.07629705,0.0,0.169549,30.73167,23.296711,28.706036,200.0,0.169549,0.0678196,33.360035,200.0,31.59762,31.316017,0.0,0.169549,0.0,0.0,0.0,0.026550699,200.0,200.0,0.14648661,31.399252,200.0,-0.053101398,0.07629705,30.883675,29.17525,0.0,0.0,200.0,0.0847745,Equipment1,2018-06-19 00:03:00
30.710737,28.896772,30.944712,1.0226597,0.036621653,0.0678196,0.0,0.0678196,0.169549,-0.686656,30.949797,28.809032,0.0,200.0,29.659723,30.278395,30.451332,200.0,200.0,28.336004,0.0,0.169549,28.797588,0.07629705,0.0,0.169549,30.777447,23.224232,28.706036,200.0,0.169549,0.0678196,33.390556,200.0,31.586176,31.316017,0.0,0.169549,0.0,0.0,0.0,0.026550699,200.0,200.0,0.1373312,31.399252,200.0,-0.05493248,0.07629705,30.878588,29.125658,0.0,0.0,200.0,0.07629705,Equipment1,2018-06-19 00:04:00
30.70565,28.809032,30.939625,1.0226597,0.037537195,0.05934215,0.0,0.05934215,0.1356392,-0.7049668,30.944712,28.744183,0.0,200.0,29.697872,30.273308,30.456419,200.0,200.0,28.336004,0.0,0.1356392,28.797588,0.05934215,0.0,0.1356392,30.704967,23.243305,28.68696,200.0,0.169549,0.05934215,33.337147,200.0,31.59762,31.31093,0.0,0.1356392,0.0,0.0,0.0,0.025635157,200.0,200.0,0.14648661,31.399252,200.0,-0.059510186,0.05934215,30.878588,29.121843,0.0,0.0,200.0,0.0678196,Equipment1,2018-06-19 00:05:00
30.70565,28.847181,30.939625,1.0226597,0.036621653,0.0678196,0.0,0.07629705,0.169549,-0.7049668,30.944712,28.778515,0.0,200.0,29.64828,30.273308,30.461504,200.0,200.0,28.351263,0.0,0.169549,28.797588,0.07629705,0.0,0.169549,30.697338,23.296711,28.667887,200.0,0.169549,0.0678196,33.398186,200.0,31.59762,31.31093,0.0,0.169549,0.0,0.0,0.0,0.025635157,200.0,200.0,0.14648661,31.399252,200.0,-0.059510186,0.07629705,30.8735,29.144732,0.0,0.0,200.0,0.07629705,Equipment1,2018-06-19 00:06:00
30.70565,28.889143,30.939625,1.0226597,0.037537195,0.0678196,0.0,0.0678196,0.169549,-0.7049668,30.934538,28.797588,0.0,200.0,29.678797,30.268223,30.461504,200.0,200.0,28.370337,0.0,0.169549,28.797588,0.0678196,0.0,0.1356392,30.697338,23.296711,28.62211,200.0,0.169549,0.0678196,33.37148,200.0,31.559471,31.31093,0.0,0.1356392,0.0,0.0,0.0,0.025635157,200.0,200.0,0.14648661,31.399252,200.0,-0.05493248,0.0678196,30.868416,29.148546,0.0,0.0,200.0,0.07629705,Equipment1,2018-06-19 00:07:00
30.700565,28.850996,30.934538,1.0226597,0.037537195,0.0508647,0.0,0.05934215,0.1356392,-0.6958114,30.939625,28.797588,0.0,200.0,29.694057,30.263136,30.456419,200.0,200.0,28.31693,0.0,0.1356392,28.797588,0.05934215,0.0,0.1356392,30.724041,23.296711,28.683146,200.0,0.1356392,0.05934215,33.310444,200.0,31.548027,31.300758,0.0,0.1356392,0.0,0.0,0.0,0.025635157,200.0,200.0,0.14648661,31.399252,200.0,-0.053101398,0.05934215,30.8735,29.09514,0.0,0.0,200.0,0.05934215,Equipment1,2018-06-19 00:08:00
30.710737,28.831923,30.934538,1.0226597,0.036621653,0.0678196,0.0,0.07629705,0.169549,-0.6958114,30.939625,28.797588,0.0,200.0,29.655909,30.263136,30.451332,200.0,200.0,28.297855,0.0,0.169549,28.797588,0.07629705,0.0,0.1356392,30.708782,23.258564,28.698406,200.0,0.169549,0.0678196,33.344776,200.0,31.59762,31.305843,0.0,0.169549,0.0,0.0,0.0,0.025635157,200.0,200.0,0.14648661,31.42977,200.0,-0.0576791,0.0678196,30.8735,29.098955,0.0,0.0,200.0,0.07629705,Equipment1,2018-06-19 00:09:00
