Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,entity,timestamp
56.75811,32.799267,52.97384,1.163653,11.729916,5.8748727,64.2,6.0444217,3.0179722,305.36966,62.398907,34.370945,78.0,286.6,151.0071,54.326817,57.92289,303.3,299.0,30.003052,55.3,6.273313,85.64889,8.028145,60.8,7.6636147,58.598457,-5.539025,149.23705,304.2,9.528654,9.5456085,90.09308,200.0,55.115585,55.145725,72.9,5.0186505,77.3,61.2,0.0,2.3776608,303.9,288.6,94.20004,27.210651,311.8,39.84344,7.443201,57.81099,138.77318,0.0,66.0,302.8,7.324517,Equipment1,2018-01-06 00:00:00
56.75302,32.806896,52.97384,1.163653,11.732662,5.9257374,64.2,6.1546288,3.051882,305.29642,62.398907,34.31754,78.0,286.6,151.07195,54.326817,57.92289,303.4,299.0,29.999237,55.3,6.273313,85.61837,7.892506,60.7,7.595795,58.587013,-5.4207673,149.37819,304.2,9.596474,9.418447,90.09308,200.0,55.153736,55.145725,73.0,5.0186505,77.3,61.2,0.0,2.3794918,303.9,288.7,94.21835,27.214466,311.8,39.845272,7.3584266,57.800816,138.76936,0.0,66.0,302.8,7.21431,Equipment1,2018-01-06 00:01:00
56.75302,32.84123,52.978924,1.163653,11.733578,5.798576,64.2,6.0359445,3.0179722,305.40628,62.398907,34.409096,78.0,286.5,151.14442,54.331905,57.917805,303.4,299.0,29.999237,55.3,6.273313,85.60311,7.816209,60.8,7.5618854,58.57557,-5.2185855,149.39726,304.2,9.6303835,9.587996,90.177,200.0,55.09651,55.145725,72.9,4.9847407,77.3,61.2,0.0,2.3804073,303.9,288.6,94.26414,27.264057,311.8,39.846188,7.3414717,57.800816,138.8304,0.0,66.0,302.8,7.1973553,Equipment1,2018-01-06 00:02:00
56.75302,32.799267,52.989098,1.163653,11.73724,5.9003053,64.2,6.0359445,3.0179722,305.26895,62.40908,34.47776,77.9,286.6,151.15205,54.331905,57.92289,303.3,299.0,29.999237,55.3,6.307223,85.51919,7.6636147,60.8,7.765344,58.499275,-4.9095902,149.39726,304.3,9.4608345,9.409969,90.14267,200.0,55.100327,55.15081,72.9,5.0186505,77.2,61.1,0.0,2.3849852,303.8,288.7,94.19089,27.252613,311.7,39.78393,7.417769,57.800816,138.71977,0.0,66.0,302.9,7.265175,Equipment1,2018-01-06 00:03:00
56.75811,32.799267,52.984013,1.1645685,11.729,5.815531,64.2,6.0613766,2.9840624,305.3788,62.40908,34.431984,78.0,286.5,151.15587,54.331905,57.92289,303.4,299.0,29.999237,55.3,6.273313,85.45052,7.934893,60.8,8.036623,58.525978,-4.7684445,149.35149,304.2,9.494744,9.359105,90.23041,200.0,55.115585,55.1559,73.0,5.0186505,77.3,61.2,0.0,2.3804073,303.9,288.7,94.24582,27.279316,311.8,39.82513,7.400814,57.805904,138.65492,0.0,66.0,302.8,7.256697,Equipment1,2018-01-06 00:04:00
56.75811,32.799267,52.984013,1.1645685,11.7262535,5.9087825,64.1,6.0528994,3.0179722,305.33304,62.414165,34.4358,78.0,286.5,151.15205,54.347164,57.92289,303.4,299.0,30.010681,55.3,6.273313,85.33227,7.8670735,60.7,8.273992,58.54505,-4.5471888,149.40108,304.1,9.359105,9.24042,90.188446,200.0,55.146107,55.1559,73.0,4.9847407,77.3,61.2,0.0,2.3749142,303.9,288.6,94.30076,27.29839,311.8,39.870907,7.4855886,57.805904,138.74648,0.0,66.0,302.8,7.3584266,Equipment1,2018-01-06 00:05:00
56.75811,32.799267,52.978924,1.1645685,11.723507,5.840963,64.2,5.993557,2.9840624,305.3605,62.414165,34.458687,78.0,286.6,151.20546,54.347164,57.92289,303.4,299.0,29.999237,55.3,6.273313,85.27505,7.7144794,60.7,8.375721,58.514534,-4.318303,149.39345,304.2,9.426925,9.401492,90.27619,200.0,55.11177,55.15081,73.0,4.9847407,77.3,61.2,0.0,2.3794918,303.9,288.6,94.30076,27.359426,311.8,39.83337,7.129535,57.821163,138.71596,0.0,66.0,302.8,7.154968,Equipment1,2018-01-06 00:06:00
56.75811,32.799267,52.978924,1.1645685,11.715266,5.8324857,64.1,6.0020347,2.9840624,305.47952,62.419254,34.481575,78.0,286.5,151.20546,54.347164,57.92798,303.4,299.1,29.999237,55.3,6.2394032,85.214005,7.8670735,60.6,8.341811,58.522163,-4.196231,149.3286,304.1,9.359105,9.6727705,90.3296,200.0,55.115585,55.15081,73.0,5.0186505,77.3,61.3,0.0,2.3749142,303.9,288.5,94.27329,27.28313,311.8,39.8233,7.0701933,57.821163,138.65874,0.0,65.9,302.7,7.256697,Equipment1,2018-01-06 00:07:00
56.75811,32.799267,52.984013,1.1645685,11.685054,5.824008,64.1,5.968125,2.9840624,305.5436,62.40908,34.473946,78.0,286.6,151.30464,54.357334,57.92798,303.4,299.1,29.999237,55.4,6.273313,85.16823,7.8840284,60.7,8.47745,58.44587,-3.9215686,149.4087,304.1,9.257376,9.554086,90.45548,200.0,55.107956,55.1559,73.0,5.0186505,77.4,61.3,0.0,2.3666742,304.0,288.5,94.346535,27.286945,311.8,39.814144,7.0956254,57.821163,138.62822,0.0,65.9,302.7,7.1804004,Equipment1,2018-01-06 00:08:00
56.75811,32.799267,52.989098,1.1645685,11.711604,5.857918,64.1,6.0528994,3.0179722,305.25064,62.414165,34.49302,78.0,286.5,151.3466,54.35225,57.92798,303.4,299.1,29.999237,55.3,6.273313,85.069046,7.8585963,60.7,8.680909,58.4535,-3.730831,149.36293,304.2,9.359105,9.401492,90.29908,200.0,55.035477,55.1559,73.0,4.9847407,77.4,61.2,0.0,2.3749142,303.9,288.6,94.30076,27.271687,311.8,39.826046,7.1888776,57.81099,138.63203,0.0,65.9,302.7,7.104103,Equipment1,2018-01-06 00:09:00
