Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,entity,timestamp
61.076447,40.547035,55.725574,1.1169604,13.611353,6.2394032,74.8,8.680909,2.9162428,303.0808,64.20966,42.366673,77.0,282.2,155.60007,57.62788,60.730576,302.4,298.0,39.215687,50.3,4.781282,58.690014,9.689725,69.7,9.562564,66.79637,-17.196918,156.12268,308.8,16.208885,9.24042,108.449684,292.5,64.89662,57.892372,67.6,4.8830113,77.5,61.6,83.0,2.9105058,304.1,299.7,95.49096,35.523003,311.6,44.97505,8.231604,60.252453,145.27733,71.5,70.1,308.3,7.434724,Equipment1,2018-12-16 00:00:00
61.081535,40.505074,55.7154,1.1178759,13.619593,6.163106,74.8,8.452018,2.882333,303.61182,64.20966,42.431526,77.0,282.2,155.69543,57.632965,60.730576,302.4,298.1,39.265278,50.3,4.747372,58.26276,9.028484,69.6,9.664293,66.79637,-17.132067,156.19897,308.8,16.174974,9.409969,108.34287,292.4,64.858475,57.887287,67.7,4.8491015,77.6,61.6,82.9,2.9123368,304.1,299.6,95.692375,35.4963,311.7,45.0959,7.917938,60.25754,145.2697,71.4,70.1,308.3,7.2990847,Equipment1,2018-12-16 00:01:00
61.07136,40.588997,55.71031,1.1169604,13.606775,6.1885386,74.8,8.562224,2.882333,303.87732,64.204575,42.423897,77.0,282.2,155.74884,57.632965,60.725487,302.4,298.0,39.25002,50.3,4.747372,57.633327,9.418447,69.6,9.664293,66.79637,-16.937515,156.21042,308.8,15.971516,9.316717,108.228424,292.5,64.89662,57.897457,67.6,4.8151917,77.5,61.6,83.0,2.9105058,304.1,299.6,95.59167,35.4963,311.6,45.015335,7.8840284,60.252453,145.19722,71.5,70.1,308.3,7.3584266,Equipment1,2018-12-16 00:02:00
61.07136,40.588997,55.7154,1.1178759,13.599451,6.2139707,74.8,8.528315,2.882333,304.23438,64.214745,42.39338,77.0,282.2,155.73358,57.632965,60.7204,302.4,298.1,39.25765,50.3,4.747372,57.888916,9.664293,69.6,9.6303835,66.79637,-16.94896,156.12268,308.8,15.971516,9.359105,108.319984,292.6,64.89662,57.892372,67.6,4.8491015,77.5,61.6,83.1,2.9105058,304.1,299.6,95.536736,35.4963,311.6,44.9778,8.07901,60.247368,145.25444,71.4,70.0,308.3,7.3329945,Equipment1,2018-12-16 00:03:00
61.081535,40.665295,55.7154,1.119707,13.595789,6.2309256,74.7,8.528315,2.9162428,304.1703,64.20966,42.35523,77.0,282.2,155.71832,57.632965,60.7204,302.4,298.0,39.269093,50.3,4.7134624,58.228428,9.579518,69.5,9.732113,66.78874,-16.956589,156.17609,308.7,15.835876,9.494744,108.327614,292.7,64.89662,57.892372,67.6,4.8830113,77.4,61.6,83.1,2.9114213,304.1,299.4,95.43603,35.4963,311.6,44.914627,7.7483892,60.25754,145.33455,71.3,70.0,308.2,7.3669043,Equipment1,2018-12-16 00:04:00
61.081535,40.59281,55.725574,1.119707,13.578393,6.2478805,74.7,8.604611,2.9501526,303.5935,64.214745,42.397194,77.0,282.3,155.64584,57.638054,60.7204,302.5,297.9,39.2195,50.4,4.747372,58.300907,8.943709,69.5,9.766023,66.76967,-16.891737,156.19897,308.7,16.276705,9.469312,108.369576,292.8,64.88899,57.892372,67.6,4.8830113,77.4,61.6,83.3,2.9086747,304.1,299.5,95.22545,35.4963,311.6,44.756237,8.019668,60.252453,145.23537,71.4,69.9,308.2,7.3329945,Equipment1,2018-12-16 00:05:00
61.076447,40.585182,55.73066,1.1206225,13.599451,6.2394032,74.7,8.655477,2.9501526,303.03503,64.20966,42.39338,77.1,282.2,155.6077,57.638054,60.730576,302.5,298.0,39.238575,50.3,4.781282,58.648052,9.7999325,69.6,9.698203,66.72007,-16.899366,156.19516,308.6,15.835876,9.537131,108.426796,292.6,64.89662,57.897457,67.6,4.8491015,77.4,61.6,83.1,2.9114213,304.1,299.4,95.37194,35.4963,311.6,44.90547,7.7907767,60.252453,145.29259,71.4,70.0,308.2,7.3414717,Equipment1,2018-12-16 00:06:00
61.07136,40.55848,55.720486,1.1206225,13.602198,6.197016,74.7,8.638521,2.9840624,303.09912,64.214745,42.374302,77.1,282.2,155.62296,57.648224,60.730576,302.6,298.0,39.29198,50.3,4.781282,58.804455,9.070871,69.5,9.596474,66.69718,-16.899366,156.19897,308.7,15.801967,9.27433,108.39628,292.7,64.8127,57.902546,67.6,4.8830113,77.5,61.7,83.1,2.9105058,304.1,299.5,95.43603,35.4963,311.6,44.95674,8.0451,60.252453,145.25826,71.4,70.0,308.2,7.3669043,Equipment1,2018-12-16 00:07:00
61.076447,40.497444,55.73066,1.119707,13.604029,6.180061,74.7,8.528315,2.9840624,303.23645,64.214745,42.336155,77.1,282.2,155.68018,57.648224,60.73566,302.6,298.0,39.238575,50.3,4.781282,58.434425,9.138691,69.5,9.664293,66.731514,-16.906996,156.18372,308.7,16.107155,9.37606,108.319984,292.6,64.80888,57.897457,67.6,4.8830113,77.5,61.7,83.1,2.9105058,304.1,299.6,95.481804,35.4963,311.6,44.984207,7.875551,60.247368,145.26207,71.4,70.0,308.2,7.477111,Equipment1,2018-12-16 00:08:00
61.07136,40.497444,55.725574,1.119707,13.604029,6.2309256,74.8,8.621567,2.9501526,303.28223,64.214745,42.320896,77.1,282.2,155.69925,57.653313,60.730576,302.6,298.0,39.223316,50.3,4.781282,58.442055,9.121737,69.6,9.664293,66.69718,-16.899366,156.19897,308.7,16.446253,9.452356,108.28565,292.7,64.778366,57.897457,67.6,4.8830113,77.5,61.6,83.1,2.9114213,304.1,299.5,95.46349,35.4963,311.6,44.964066,8.163784,60.252453,145.23918,71.4,70.0,308.2,7.4516788,Equipment1,2018-12-16 00:09:00
