Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,entity,timestamp
62.459946,44.266422,57.210796,1.0904098,14.168002,5.959647,73.4,8.892845,2.9162428,299.13483,65.42531,45.75799,75.3,282.6,156.466,59.072414,62.098812,301.2,296.8,42.866405,50.7,5.0186505,72.89998,9.30824,70.3,8.986097,68.83345,-2.7962158,160.5478,310.7,14.581214,9.282807,135.35515,292.1,65.93042,59.113106,66.2,5.3238387,75.3,60.2,82.7,3.1110094,302.6,301.7,96.534676,39.696346,310.9,45.430992,8.053577,61.47827,147.82178,73.7,70.6,310.4,7.8840284,Equipment1,2018-09-30 00:00:00
62.459946,44.23972,57.200623,1.0904098,14.136873,5.8918276,73.5,8.867413,2.9162428,299.93134,65.40496,45.727474,75.2,282.9,156.5652,59.067326,62.098812,301.1,296.4,42.832073,51.0,4.950831,72.30488,9.554086,70.3,8.952188,68.86397,-2.761883,160.59358,310.7,14.445575,9.231943,135.28648,292.5,65.804535,59.102932,66.1,5.3238387,75.0,59.9,83.1,3.1110094,302.4,301.7,96.26917,39.696346,310.8,45.06752,7.934893,61.463013,147.61578,73.7,70.6,310.4,7.629705,Equipment1,2018-09-30 00:01:00
62.454857,44.21683,57.21588,1.0913253,14.100252,5.9426923,73.4,8.986097,2.9162428,300.78278,65.41005,45.609215,75.1,283.0,156.29053,59.06224,62.08864,300.9,296.2,42.79774,51.1,4.9847407,72.25529,9.435402,70.2,9.053917,68.85634,-2.6970322,160.44098,310.6,14.479485,9.087827,134.97368,292.8,65.89609,59.108017,66.0,5.289929,74.8,59.8,83.5,3.1110094,302.3,301.7,95.83887,39.696346,310.8,44.756237,7.9942355,61.473186,147.86374,73.7,70.5,310.4,7.6890473,Equipment1,2018-09-30 00:02:00
62.459946,44.38468,57.231144,1.0913253,14.093843,5.95117,73.5,8.816548,2.9162428,300.8011,65.41513,45.647366,75.1,283.0,156.00061,59.057156,62.093723,301.0,296.2,42.79774,51.1,4.9847407,72.22476,9.477789,70.3,9.053917,68.82201,-2.6970322,160.38376,310.6,14.445575,8.969142,134.92409,292.9,65.96475,59.113106,66.1,5.3916583,74.8,59.8,83.5,3.1110094,302.3,301.7,95.8114,39.696346,310.8,44.74708,7.985758,61.48336,148.05066,73.7,70.6,310.4,7.629705,Equipment1,2018-09-30 00:03:00
62.459946,44.35416,57.231144,1.0904098,14.099337,5.934215,73.5,8.918278,2.9162428,300.48065,65.41005,45.639736,75.1,282.9,155.88617,59.057156,62.098812,301.0,296.3,42.79774,51.1,4.9847407,72.44602,9.681248,70.3,9.121737,68.86778,-2.6970322,160.29984,310.7,14.479485,9.130214,134.9012,292.8,65.94568,59.11819,66.1,5.425568,74.9,59.9,83.5,3.1100938,302.4,301.7,95.84802,39.696346,310.8,44.80293,8.070533,61.48336,148.15366,73.8,70.6,310.4,7.629705,Equipment1,2018-09-30 00:04:00
62.44977,44.39994,57.231144,1.0913253,14.10483,5.9257374,73.4,8.884368,2.9501526,300.17853,65.41005,45.654995,75.0,283.0,155.8404,59.04698,62.093723,300.9,296.3,42.79774,51.1,4.9847407,72.14847,9.367582,70.2,9.087827,68.89067,-2.6970322,160.29984,310.6,14.818583,9.189556,134.9279,292.7,65.91516,59.102932,66.1,5.289929,74.9,59.8,83.4,3.1110094,302.3,301.6,95.86633,39.696346,310.8,44.800182,7.8670735,61.47827,148.12314,73.7,70.6,310.4,7.5618854,Equipment1,2018-09-30 00:05:00
62.439598,44.39994,57.231144,1.0922408,14.086518,5.959647,73.4,9.020007,2.9162428,300.66376,65.41005,45.59777,75.0,283.0,155.74121,59.04698,62.08864,300.9,296.2,42.79774,51.2,4.9847407,72.06836,9.34215,70.2,8.952188,68.81438,-2.7656977,160.26169,310.6,14.208206,9.011529,134.8478,292.9,65.89227,59.102932,66.0,5.3238387,74.8,59.7,83.6,3.1100938,302.3,301.6,95.68322,39.696346,310.8,44.660107,8.367243,61.47827,148.14603,73.7,70.5,310.4,7.7483892,Equipment1,2018-09-30 00:06:00
62.439598,44.205387,57.241314,1.0922408,14.086518,5.9087825,73.4,8.9098,2.882333,300.3708,65.42022,45.59777,74.9,283.0,155.64203,59.041893,62.083553,300.9,296.1,42.786297,51.2,5.0186505,71.73647,9.053917,70.2,9.087827,68.86397,-2.8114748,160.12436,310.6,14.276026,9.011529,134.85542,292.9,65.854126,59.108017,66.0,5.3577485,74.8,59.8,83.5,3.111925,302.2,301.6,95.66491,39.696346,310.8,44.656445,8.087487,61.473186,148.19943,73.7,70.5,310.4,7.6890473,Equipment1,2018-09-30 00:07:00
62.444687,44.380867,57.241314,1.0931563,14.083772,5.95117,73.3,9.020007,2.8484232,300.44403,65.41005,45.59777,74.9,283.0,155.59625,59.036808,62.078465,300.9,296.2,42.75578,51.2,4.950831,71.74029,9.477789,70.1,9.053917,68.81438,-2.8839552,160.19684,310.6,14.445575,9.138691,134.7982,292.9,65.854126,59.108017,66.0,5.3916583,74.8,59.7,83.5,3.1110094,302.3,301.5,95.6466,39.696346,310.8,44.64912,8.028145,61.47827,148.32532,73.7,70.5,310.4,7.739912,Equipment1,2018-09-30 00:08:00
62.439598,44.36942,57.23623,1.0931563,14.091096,5.959647,73.3,8.994575,2.9162428,300.4898,65.39987,45.59777,75.0,282.9,155.56955,59.041893,62.078465,300.9,296.4,42.79774,51.1,4.9847407,71.534294,9.910139,70.2,8.918278,68.82582,-2.9106584,160.17395,310.6,14.276026,9.036962,134.82872,292.8,65.90372,59.102932,66.0,5.3238387,74.9,59.8,83.5,3.1100938,302.3,301.6,95.71984,39.696346,310.8,44.74708,8.214649,61.4681,148.29861,73.6,70.5,310.4,7.816209,Equipment1,2018-09-30 00:09:00
