Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,entity,timestamp
58.72145,34.83253,53.579117,1.0940719,12.603342,6.81587,72.6,8.960665,2.712784,303.30054,62.94824,36.44999,77.0,284.4,148.14603,55.15081,58.60955,302.5,297.5,33.199818,52.5,4.577823,40.42878,8.57918,67.4,10.545948,59.727627,-2.918288,149.21416,307.5,15.19159,9.8423195,105.84802,294.5,57.50744,55.862904,67.5,4.781282,76.6,60.7,85.2,2.6651409,303.7,297.3,92.15839,30.525673,311.4,41.300068,7.6975245,58.568863,141.4969,69.2,68.2,306.8,7.4516788,Equipment1,2018-12-05 00:00:00
58.72145,34.8249,53.57403,1.0940719,12.596018,6.9091215,72.3,8.748729,2.712784,303.8224,62.958412,36.495766,77.1,284.4,148.10406,55.15081,58.60955,302.6,297.5,33.199818,52.5,4.577823,40.7187,8.418108,67.2,10.478128,59.79629,-3.0327306,149.20271,307.4,14.954222,9.901662,105.98535,294.5,57.56466,55.85782,67.6,4.747372,76.7,60.8,85.2,2.6559854,303.7,297.0,92.29572,30.582895,311.5,41.35866,7.61275,58.573948,141.66095,69.0,68.0,306.7,7.5110207,Equipment1,2018-12-05 00:01:00
58.72145,34.817272,53.58929,1.0940719,12.604258,6.7395725,72.5,8.680909,2.7466938,303.37378,62.953323,36.488136,77.0,284.4,148.14603,55.1559,58.59938,302.5,297.4,33.199818,52.5,4.577823,41.706722,8.502882,67.4,10.478128,59.79629,-2.8267338,149.20271,307.5,15.123771,9.579518,106.061646,294.5,57.473106,55.852734,67.5,4.781282,76.6,60.7,85.2,2.6642253,303.6,297.3,92.19501,30.598154,311.4,41.30556,7.6975245,58.563774,141.61517,69.2,68.2,306.8,7.5618854,Equipment1,2018-12-05 00:02:00
58.71128,34.7982,53.568947,1.0940719,12.632639,6.7734823,72.5,8.61309,2.7466938,303.63013,62.953323,36.4271,77.0,284.3,148.0888,55.15081,58.58412,302.5,297.4,33.199818,52.4,4.611733,41.56176,8.443541,67.3,10.545948,59.79629,-2.933547,149.2256,307.5,14.682943,9.732113,106.191345,294.4,57.518883,55.852734,67.5,4.7134624,76.6,60.7,85.1,2.6678874,303.6,297.2,92.3415,30.59434,311.4,41.416344,7.799254,58.55869,141.51218,69.2,68.2,306.8,7.443201,Equipment1,2018-12-05 00:03:00
58.71128,34.7982,53.57403,1.0940719,12.609751,6.841302,72.5,8.731773,2.712784,303.20898,62.953323,36.350803,76.9,284.4,148.09262,55.145725,58.589207,302.5,297.4,33.199818,52.5,4.611733,41.847866,8.214649,67.4,10.579858,59.73907,-2.8992143,149.28282,307.6,14.9881315,10.003391,106.290535,294.5,57.457848,55.847645,67.5,4.781282,76.6,60.7,85.1,2.6660564,303.6,297.3,92.21332,30.598154,311.4,41.317463,7.6636147,58.55869,141.56558,69.2,68.2,306.8,7.460156,Equipment1,2018-12-05 00:04:00
58.706192,34.802013,53.558773,1.0931563,12.528267,6.7565274,71.7,8.731773,2.6788743,304.2527,62.94824,36.396584,77.6,284.1,148.14221,55.130466,58.589207,303.2,298.5,33.199818,52.3,4.476094,41.58465,8.341811,66.6,10.27467,59.69711,-2.9373617,149.20653,307.0,14.682943,9.8847065,106.66056,294.3,57.44259,55.84256,68.1,4.6456428,77.6,61.4,85.0,2.6019685,304.3,296.3,92.78096,30.590525,311.8,41.76791,7.816209,58.5536,141.59991,68.4,67.4,306.3,7.3329945,Equipment1,2018-12-05 00:05:00
58.706192,34.7982,53.5486,1.0940719,12.411078,6.798915,71.6,8.84198,2.7466938,304.3534,62.94824,36.34699,77.4,284.5,148.77547,55.160984,58.59938,302.9,298.2,33.134968,52.6,4.476094,40.588997,8.282469,66.5,10.410309,59.719997,-2.6779583,149.4087,306.9,14.818583,9.901662,107.03441,294.6,57.400627,55.84256,67.8,4.6456428,77.3,61.3,85.3,2.5900664,304.1,296.2,92.3415,30.575266,311.6,41.29366,7.6975245,58.568863,141.61899,68.3,67.4,306.2,7.460156,Equipment1,2018-12-05 00:06:00
58.696022,34.752422,53.568947,1.0940719,12.437629,6.7141404,71.7,8.570702,2.7466938,303.78577,62.953323,36.362247,77.3,284.4,149.0158,55.160984,58.60955,302.9,298.1,33.180744,52.5,4.476094,40.585182,8.248559,66.6,10.444219,59.76196,-2.4528878,149.51553,307.0,14.920312,9.977959,107.07637,294.6,57.446404,55.85782,67.8,4.6795526,77.2,61.2,85.3,2.6010528,304.1,296.4,92.23163,30.544746,311.6,41.271687,7.6975245,58.563774,141.59229,68.5,67.4,306.3,7.4516788,Equipment1,2018-12-05 00:07:00
58.696022,34.76768,53.563858,1.0940719,12.46601,6.7226176,71.9,8.630044,2.7466938,303.71252,62.94824,36.37751,77.1,284.5,149.13405,55.16607,58.59938,302.7,297.8,33.199818,52.6,4.5439134,40.91707,8.51136,66.8,10.444219,59.69711,-2.4299994,149.4583,307.1,14.581214,10.028823,107.217514,294.5,57.48455,55.847645,67.6,4.747372,77.0,61.0,85.2,2.616617,303.9,296.5,92.24078,30.598154,311.5,41.253376,7.64666,58.563774,141.54651,68.6,67.7,306.5,7.443201,Equipment1,2018-12-05 00:08:00
58.696022,34.748608,53.568947,1.0931563,12.504463,6.8836894,71.8,8.977619,2.712784,303.19983,62.94824,36.404213,77.5,284.2,148.9128,55.15081,58.59429,303.0,298.2,33.180744,52.3,4.5100036,40.337223,8.409631,66.7,10.613768,59.708553,-2.5406272,149.42397,307.0,14.852492,9.876229,107.03441,294.4,57.446404,55.84256,67.9,4.6795526,77.3,61.2,85.1,2.6083772,304.1,296.4,92.44221,30.582895,311.7,41.567406,7.8585963,58.5536,141.55032,68.5,67.5,306.3,7.443201,Equipment1,2018-12-05 00:09:00
