Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,entity,timestamp
58.76723,34.897385,53.599464,1.2314031,13.212176,6.0444217,67.7,8.307901,2.4754155,300.4532,62.80582,36.305027,75.5,283.5,145.36507,54.91175,58.517998,301.4,296.4,33.497368,51.9,4.747372,57.5494,9.003052,64.6,11.732791,61.051346,22.777905,150.79729,306.1,17.192268,9.5456085,139.19661,294.6,59.20882,55.679794,66.1,5.08647,74.9,59.6,85.4,2.9095902,302.4,293.6,91.59991,32.269016,310.7,42.15427,7.6636147,58.411182,141.99664,66.9,64.4,305.6,7.010851,Equipment1,2018-10-21 00:00:00
58.772316,34.897385,53.58929,1.2314031,13.214007,6.0613766,67.7,8.367243,2.4754155,299.72992,62.810905,36.297398,75.5,283.4,145.3994,54.906666,58.512913,301.5,296.5,33.53933,51.8,4.747372,57.114517,9.155646,64.6,11.766701,60.99794,22.796978,150.82399,306.1,17.260088,9.681248,139.0135,294.5,59.197376,55.679794,66.2,4.9847407,74.9,59.6,85.3,2.9086747,302.4,293.6,91.61822,32.318607,310.7,42.196384,7.706002,58.40101,141.87839,67.0,64.4,305.6,7.21431,Equipment1,2018-10-21 00:01:00
58.76723,34.897385,53.599464,1.2304876,13.224079,6.1122413,67.7,8.418108,2.5093253,299.96796,62.810905,36.24399,75.5,283.3,145.4757,54.916836,58.517998,301.5,296.6,33.550774,51.7,4.747372,56.824596,9.223466,64.6,11.664971,60.99794,22.823683,150.79729,306.0,17.260088,9.6303835,139.00969,294.4,59.197376,55.679794,66.2,5.0525603,75.1,59.7,85.3,2.9077592,302.5,293.6,91.72808,32.307163,310.7,42.298923,7.706002,58.395924,141.83643,66.9,64.5,305.6,7.129535,Equipment1,2018-10-21 00:02:00
58.76723,34.897385,53.58929,1.2304876,13.230488,6.0528994,67.7,8.392675,2.5093253,300.53558,62.80582,36.358433,75.5,283.4,145.51004,54.921925,58.523083,301.5,296.5,33.592735,51.8,4.747372,56.862743,8.994575,64.6,11.766701,61.001755,22.796978,150.79729,306.1,17.327908,9.613428,139.25002,294.4,59.197376,55.67471,66.2,4.9847407,75.0,59.6,85.2,2.9095902,302.4,293.5,91.88373,32.284275,310.7,42.292515,7.64666,58.395924,141.85931,66.9,64.4,305.7,7.1464906,Equipment1,2018-10-21 00:03:00
58.76723,34.897385,53.58929,1.2304876,13.206683,6.1122413,67.7,8.435062,2.5093253,300.54474,62.80582,36.270695,75.4,283.4,145.44136,54.921925,58.52817,301.4,296.4,33.497368,51.8,4.747372,56.43168,9.34215,64.6,11.766701,60.99794,22.78172,150.80873,306.1,17.293999,9.469312,139.0898,294.5,59.197376,55.67471,66.1,5.0525603,74.9,59.5,85.3,2.9077592,302.4,293.4,91.62737,32.299534,310.6,42.130466,7.604273,58.395924,141.89746,66.9,64.4,305.6,7.2397423,Equipment1,2018-10-21 00:04:00
58.76723,34.897385,53.599464,1.2295719,13.216754,6.103764,67.7,8.409631,2.5093253,300.1053,62.810905,36.297398,75.4,283.5,145.44518,54.916836,58.523083,301.5,296.5,33.520256,51.8,4.7134624,56.775005,9.036962,64.6,11.732791,60.99794,22.831312,150.79729,306.1,17.361818,9.520176,139.21568,294.5,59.189747,55.67471,66.1,5.08647,74.9,59.6,85.3,2.9105058,302.4,293.6,91.63653,32.299534,310.7,42.157932,7.7314343,58.395924,141.99664,66.9,64.4,305.7,7.138013,Equipment1,2018-10-21 00:05:00
58.76723,34.897385,53.60455,1.2304876,13.197528,6.1122413,67.7,8.443541,2.5093253,299.94965,62.810905,36.236362,75.4,283.4,145.30785,54.92701,58.517998,301.4,296.4,33.59655,51.9,4.6795526,57.09163,8.969142,64.6,11.766701,61.009384,22.892347,150.79729,306.1,17.429638,9.664293,139.1165,294.6,59.19356,55.67471,66.1,5.0186505,74.9,59.5,85.4,2.9095902,302.3,293.5,91.43511,32.299534,310.6,42.03891,7.706002,58.40101,141.97757,66.9,64.4,305.6,7.027806,Equipment1,2018-10-21 00:06:00
58.76723,34.897385,53.614723,1.2295719,13.198443,6.146151,67.7,8.435062,2.543235,299.794,62.810905,36.25162,75.4,283.4,145.23537,54.916836,58.523083,301.4,296.3,33.59655,51.8,4.7134624,57.27474,9.096304,64.6,11.800611,60.99794,22.884718,150.79729,306.1,17.260088,9.6303835,139.09743,294.6,59.197376,55.66962,66.1,5.0525603,74.8,59.5,85.4,2.9086747,302.3,293.5,91.4168,32.299534,310.6,42.03891,7.7483892,58.40101,141.99664,66.9,64.4,305.6,7.1464906,Equipment1,2018-10-21 00:07:00
58.762142,34.90883,53.60455,1.2295719,13.227741,6.137674,67.8,8.401153,2.543235,300.09613,62.82108,36.20203,75.5,283.4,145.33455,54.921925,58.533257,301.5,296.6,33.577477,51.7,4.747372,57.206074,8.596134,64.6,11.631062,60.99794,22.8542,150.79729,306.1,16.9549,9.435402,139.26527,294.4,59.197376,55.66962,66.2,5.0525603,75.0,59.7,85.2,2.9086747,302.5,293.5,91.755554,32.299534,310.7,42.304417,7.7314343,58.406097,141.95087,67.0,64.4,305.6,7.2227874,Equipment1,2018-10-21 00:08:00
58.762142,34.90883,53.599464,1.2295719,13.22591,6.163106,67.7,8.350288,2.5771449,300.2884,62.826164,36.28214,75.5,283.4,145.46043,54.916836,58.523083,301.4,296.5,33.52407,51.8,4.781282,57.206074,9.24042,64.6,11.631062,61.017014,22.796978,150.80492,306.1,17.327908,9.5032215,139.2996,294.4,59.239338,55.66962,66.2,4.9847407,75.0,59.6,85.2,2.9095902,302.4,293.6,91.792175,32.299534,310.7,42.26047,7.570363,58.395924,141.95087,66.9,64.4,305.7,7.1634455,Equipment1,2018-10-21 00:09:00
58.757057,34.897385,53.59438,1.2295719,13.231403,6.0613766,67.7,8.384198,2.5771449,299.46442,62.826164,36.26688,75.5,283.3,145.42229,54.91175,58.517998,301.4,296.6,33.5317,51.6,4.781282,57.167927,9.062394,64.6,11.664971,61.028458,22.796978,150.79729,306.1,17.531366,9.613428,139.1165,294.2,59.246967,55.66962,66.3,5.0525603,75.1,59.7,85.0,2.9086747,302.5,293.5,91.810486,32.299534,310.8,42.394142,7.61275,58.39084,141.83261,66.9,64.5,305.7,7.1634455,Equipment1,2018-10-21 00:10:00
